gene,category,base_mean_count,dispersion_alpha,deseq2_base_mean,de_log2_fc,de_pvalue,fdr,disease_sex_log2_fc,disease_sex_pvalue,disease_sex_fdr,mean_count,de_significant,neg_log10_fdr,lightgbm_gain,gain_rank,nonzero_gain
G173,noise,25.875265245531356,0.44782252141567114,23.433528770402805,0.18541036199094255,0.10065730766960099,0.4951690135359403,-0.24704423193300737,0.27349499424728474,0.8281508083405392,25.525,False,0.3052465402226051,5.367009878158569,30,True
G174,noise,47.489045794728135,0.28951738973452085,42.52206300742464,-0.04392467827381296,0.648374825565155,0.8905696636826905,-0.09385092656790293,0.626135420791309,0.949730333487275,45.846875,False,0.050332102736797536,0.0,271,False
G175,noise,57.72517634355202,0.2559111737734052,52.69975028183571,-0.2765779884985956,0.0007533233842082744,0.008509764154945322,-0.2960771572499361,0.0700515510158624,0.7442666145038506,57.05625,True,2.070082476064081,0.0,272,False
G176,noise,58.30528518927581,0.25435993445162647,52.53177542480366,-0.09216531570847807,0.27426793199810673,0.714971959482244,-0.20291782182994708,0.22795088339878722,0.8201535051288666,56.6125,False,0.14571099047993993,0.0,273,False
G177,noise,64.05691994087013,0.2405000429041507,58.01500778306881,-0.20209141623487661,0.007349728352801662,0.0772988671587761,-0.13268837364713798,0.3784876566361657,0.8732866983346651,62.34375,False,1.111826870768577,0.0,244,False
G178,noise,45.4123156441856,0.2981841241155101,43.2115937286089,-0.10262654246427097,0.26901038903191965,0.714971959482244,-0.13630577187011717,0.4632610103864393,0.8914526937116752,46.396875,False,0.14571099047993993,0.0,180,False
G179,noise,66.75912647355143,0.2348130282017038,60.284288114641754,0.010245596280796524,0.8947318578479121,0.9608916079000465,-0.10676065612984595,0.4904387034460598,0.8914526937116752,65.85,False,0.017325599580005117,0.0,165,False
G180,noise,50.44145429884213,0.2784246732197527,45.366098974322064,-0.029542932130615335,0.7317389359761843,0.8905696636826905,-0.12319958381517084,0.4745887144243963,0.8914526937116752,49.0,False,0.050332102736797536,0.0,178,False
G181,noise,59.71226501141745,0.2507228037368726,56.692211527297175,-0.0947067369841487,0.2667976840104982,0.714971959482244,0.11122337524213091,0.5142644274676518,0.8914526937116752,61.346875,False,0.14571099047993993,0.0,88,False
G182,noise,43.66731274772966,0.3061038207684975,38.791143008602866,-0.13495051244038378,0.12975305429108777,0.5368656846170197,-0.22485552758399244,0.20605225840616237,0.8201535051288666,41.840625,False,0.27013435438607686,0.0,89,False
G183,noise,22.5676096353325,0.49880165181115776,21.711798448947995,-0.14986507965934714,0.2170469645383848,0.6822421892429618,-0.0038678658462656364,0.9872948728673852,0.9976645118416818,23.21875,False,0.16606142771830626,0.0,90,False
G184,noise,43.18823905615538,0.30839006629322807,40.561497996656186,-0.21625257707991796,0.020735399690232775,0.18568438909910526,-0.15165287387413812,0.4171300928793408,0.883901435600926,43.775,False,0.7312246068315797,0.0,91,False
G185,noise,39.17738912693877,0.32972434357070285,37.24406564300287,-0.06441432438175866,0.47377740203482743,0.8352722983851004,0.022602157032137044,0.9000218403144956,0.9915857195058293,39.996875,False,0.07817192163255403,0.0,92,False
G186,noise,36.70037968851135,0.3452290705542033,34.88838142678482,-0.060834444226656174,0.5438815019069156,0.8672498071618504,0.13081345397637117,0.5139289687058279,0.8914526937116752,38.7,False,0.06185578805385135,0.0,93,False
G187,noise,24.390843206545593,0.46899093335095265,22.98248929314126,-0.12174613893895168,0.33169328721732605,0.7493811303798847,-0.4433781598876387,0.07598142333226991,0.7442666145038506,24.7875,False,0.12529724675738846,9.155349731445312,24,True
G188,noise,79.81669010072603,0.21275837157168878,73.73834784288086,-0.0790342026664171,0.31470652910012953,0.7486989444578076,-0.04928610708565112,0.7539665007542431,0.9696851575762189,81.1,False,0.12569277915521565,0.0,94,False
G189,noise,36.5412337353538,0.3462971027519649,32.50101878326997,-0.049549461278152206,0.6104328816786503,0.8795137428969753,-0.2194725203134395,0.2585371542843462,0.8201535051288666,34.728125,False,0.05575737005792281,0.0,95,False
G190,noise,131.41690700121603,0.168484338928451,125.08192792490486,-0.007140956900908419,0.9135241078586976,0.9657209516041162,0.17831592656136414,0.1741491029426151,0.817161175346117,136.3,False,0.015148346344181005,0.0,96,False
G191,noise,121.68040521196711,0.17396425072978688,112.22574509453803,-0.04034725426814988,0.5768248077184706,0.8795137428969753,0.2734025916237968,0.05744319248090962,0.7442666145038506,121.3625,False,0.05575737005792281,0.0,97,False
G192,noise,61.676917407970095,0.24592168964068542,57.19090280644516,-0.07273505255128715,0.3795993261774765,0.7822823951630429,0.18497632481763385,0.26318419726736464,0.8201535051288666,61.746875,False,0.10663644320351566,0.0,98,False
G193,noise,25.788533351385293,0.44899231675447504,22.89746233763139,-0.19376109078851145,0.09371971525685731,0.4821087481147508,0.2608510819424744,0.2585652902675296,0.8201535051288666,24.38125,False,0.3168549879455486,0.0,99,False
G194,noise,25.77393576004555,0.44918997563234764,23.13069646100921,0.03565087170070935,0.7435927195736632,0.8905696636826905,0.15176030366645266,0.48616741764669213,0.8914526937116752,25.13125,False,0.050332102736797536,0.0,85,False
G195,noise,64.2044327912465,0.2401772371272633,56.847829949893836,-0.02952557119528253,0.7256677145745711,0.8905696636826905,0.12861618957753765,0.4444784139537761,0.8860517402346516,62.078125,False,0.050332102736797536,0.0,101,False
G196,noise,45.73737518329234,0.2967756121537919,42.43853177266249,-0.030808337395989954,0.733382296026081,0.8905696636826905,0.3508531062468985,0.05128337550843585,0.7442666145038506,45.6375,False,0.050332102736797536,0.0,102,False
G197,noise,32.38435027476119,0.3779120137856886,31.40616449372838,-0.1631310947399435,0.12611901001608322,0.5342541396514636,0.14142397405883544,0.5071989143828333,0.8914526937116752,33.90625,False,0.2722521040336685,0.0,103,False
G198,noise,35.326739369926024,0.354764525696979,34.62184853403166,-0.11796589847924338,0.2896686033854643,0.7357911354878857,0.0016957885287363246,0.9939301122886334,0.9976645118416818,37.25,False,0.13324544867652321,0.0,104,False
G199,noise,34.519070777450345,0.3607254424090486,31.572632655759982,0.09917313174978803,0.34165607021662237,0.7553034183806012,-0.11813938037722732,0.5711099795712473,0.9415239019129465,34.409375,False,0.12187854975209417,0.0,105,False
G200,noise,50.488180362920644,0.2782595438240383,45.95772630881551,-0.05544054064065416,0.5450233047678184,0.8672498071618504,-0.11129573587245782,0.5434439896766268,0.9208356491742843,50.225,False,0.06185578805385135,1.3195699453353882,53,True
G201,noise,44.43913011307636,0.30252421631790044,41.34800714209,-0.0843686657037625,0.3657492038794452,0.7756877897153301,-0.11992267328794823,0.5202576376415678,0.8914526937116752,44.509375,False,0.1103130448340036,0.0,106,False
G202,noise,49.50422343456699,0.28180267006704784,48.094380674306436,0.03224212240448229,0.6883392750762796,0.8905696636826905,0.04250092965615383,0.7915560416204497,0.9696851575762189,51.625,False,0.050332102736797536,0.0,107,False
G203,noise,36.37575711448309,0.3474175306282939,34.438951999296094,-0.07295094454462563,0.46591995671798847,0.8340294915545284,-0.08185364211842655,0.6825388563802353,0.949730333487275,37.0875,False,0.0788185922963813,0.0,108,False
G204,noise,109.67669953431668,0.18205936209070547,103.37563981711989,-0.016180630326477603,0.8170778919067104,0.9266816648865741,0.09140985507976221,0.5134054091743497,0.8914526937116752,112.246875,False,0.0330694297460833,0.0,109,False
G205,noise,131.85530894149116,0.16825663731138513,124.03713660617814,-0.12217548640281095,0.07054213106419192,0.40969676314046055,0.00823062643071285,0.9514451109196983,0.9976645118416818,132.65625,False,0.3875374672301377,0.0,110,False
G206,noise,77.20667785431469,0.21657022747413857,71.9102541451874,-0.09394147152858394,0.21363351812332443,0.6822421892429618,-0.2115421750147961,0.16043722909938607,0.8021861454969303,78.2375,False,0.16606142771830626,0.0,111,False
G207,noise,37.71686166511909,0.33862006547388024,32.741879974816406,-0.008991474067793987,0.9225197392561821,0.9669021322100878,0.002943011492381388,0.9873053067036413,0.9976645118416818,35.8375,False,0.014617482061875879,0.0,112,False
G208,noise,62.17874567467393,0.2447439941469549,56.8355295885415,-0.05681150684948052,0.49920159020375277,0.8455994142356438,-0.30340039007592307,0.06994721207488645,0.7442666145038506,61.8,False,0.07283532654537438,0.0,113,False
G209,noise,71.44595030328368,0.22596935112200975,68.11876766079968,-0.04394662271638447,0.5828664861187107,0.8795137428969753,-0.1898846415183879,0.2347006943944545,0.8201535051288666,73.9125,False,0.05575737005792281,0.0,114,False
G210,noise,35.94855251464291,0.3503577855140073,30.004023200654707,-0.04278637844768501,0.6602705052793819,0.8905696636826905,-0.09347012752561723,0.6311934167099105,0.949730333487275,32.415625,False,0.050332102736797536,0.0,87,False
G211,noise,43.279603943687576,0.30795014694936157,41.453122532891356,-0.03146110609044957,0.7428215105480005,0.8905696636826905,0.1279743757700699,0.5044352443960114,0.8914526937116752,44.959375,False,0.050332102736797536,0.0,86,False
G212,noise,51.89206624834977,0.27343691725295693,48.15883661647094,-0.0492651684354455,0.5902734318573453,0.8795137428969753,0.0943975960765247,0.6059416629732199,0.949730333487275,52.43125,False,0.05575737005792281,2.2434499263763428,44,True
G213,noise,26.495182714003803,0.43968439082486976,24.82162443345228,-0.04095132069150759,0.6942723710874608,0.8905696636826905,0.09589448521794088,0.6454106919424181,0.949730333487275,27.171875,False,0.050332102736797536,0.0,84,False
G214,noise,64.25676909219851,0.24006306459458604,59.02412939072025,-0.10319248693204222,0.23423156143127244,0.693598312976098,-0.13513362740213788,0.43581270118225024,0.8860517402346516,63.65625,False,0.15889197185546566,0.0,73,False
